Log of events
-------------------------------------------------------------------
Number of Clients: 1000
Number of Queues: 20
Time of simulation: 200 seconds
[tArrivalMin, tArrivalMax] = [10, 100]
(332, 92, 8)
(344, 92, 8)
(380, 92, 4)
(608, 92, 4)
(922, 92, 8)
(56, 93, 5)
(218, 93, 3)
(338, 93, 8)
(421, 93, 3)
(559, 93, 5)
(777, 93, 8)
(876, 93, 7)
(897, 93, 7)
(941, 93, 6)
(281, 94, 4)
(335, 94, 8)
(378, 94, 8)
(424, 94, 8)
(445, 94, 5)
(515, 94, 5)
(625, 94, 8)
(703, 94, 4)
(811, 94, 3)
(923, 94, 7)
(962, 94, 4)
(991, 94, 6)
(165, 95, 6)
(175, 95, 4)
(202, 95, 5)
(209, 95, 8)
(284, 95, 8)
(444, 95, 4)
(490, 95, 3)
(569, 95, 5)
(579, 95, 8)
(614, 95, 7)
(693, 95, 4)
(937, 95, 3)
(977, 95, 6)
(262, 96, 3)
(358, 96, 3)
(429, 96, 6)
(517, 96, 4)
(529, 96, 3)
(573, 96, 8)
(710, 96, 4)
(727, 96, 3)
(772, 96, 8)
(963, 96, 4)
(988, 96, 4)
(62, 97, 4)
(109, 97, 3)
(413, 97, 4)
(543, 97, 8)
(567, 97, 3)
(620, 97, 3)
(705, 97, 5)
(860, 97, 3)
(873, 97, 3)
(211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (381, 87, 5)
(653, 88, 7)
(671, 91, 6)
^^^
Q2: (98, 87, 0)
(177, 88, 5)
(122, 89, 7)
^^^
Q3: (541, 87, 1)
(688, 88, 8)
(260, 89, 4)
^^^
Q4: (633, 87, 5)
(48, 89, 5)
(398, 89, 4)
^^^
Q5: (704, 88, 4)
(558, 89, 8)
(28, 90, 4)
^^^
Q6: (315, 86, 1)
(364, 88, 8)
(603, 89, 8)
^^^
Q7: (870, 85, 0)
(393, 88, 7)
(810, 89, 6)
^^^
Q8: (447, 86, 2)
(640, 87, 5)
(837, 89, 8)
^^^
Q9: (422, 88, 2)
(41, 90, 8)
(164, 91, 8)
^^^
Q10: (491, 86, 1)
(433, 88, 3)
(116, 90, 6)
^^^
Q11: (544, 86, 1)
(740, 87, 5)
(312, 90, 5)
^^^
Q12: (813, 87, 2)
(809, 88, 4)
(316, 90, 3)
^^^
Q13: (731, 86, 1)
(814, 87, 7)
(348, 90, 4)
^^^
Q14: (845, 87, 4)
(75, 89, 8)
(351, 90, 5)
^^^
Q15: (457, 88, 5)
(374, 90, 5)
(255, 91, 4)
^^^
Q16: (884, 86, 4)
(480, 88, 5)
(618, 90, 3)
^^^
Q17: (836, 88, 5)
(958, 90, 4)
(786, 91, 4)
^^^
Q18: (629, 88, 1)
(99, 89, 7)
(964, 90, 4)
^^^
Q19: (987, 88, 4)
(375, 91, 6)
(812, 91, 5)
^^^
Q20: (259, 87, 3)
(51, 91, 3)
(550, 91, 4)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 92
Waiting clients: (56, 93, 5)
(218, 93, 3)
(338, 93, 8)
(421, 93, 3)
(559, 93, 5)
(777, 93, 8)
(876, 93, 7)
(897, 93, 7)
(941, 93, 6)
(281, 94, 4)
(335, 94, 8)
(378, 94, 8)
(424, 94, 8)
(445, 94, 5)
(515, 94, 5)
(625, 94, 8)
(703, 94, 4)
(811, 94, 3)
(923, 94, 7)
(962, 94, 4)
(991, 94, 6)
(165, 95, 6)
(175, 95, 4)
(202, 95, 5)
(209, 95, 8)
(284, 95, 8)
(444, 95, 4)
(490, 95, 3)
(569, 95, 5)
(579, 95, 8)
(614, 95, 7)
(693, 95, 4)
(937, 95, 3)
(977, 95, 6)
(262, 96, 3)
(358, 96, 3)
(429, 96, 6)
(517, 96, 4)
(529, 96, 3)
(573, 96, 8)
(710, 96, 4)
(727, 96, 3)
(772, 96, 8)
(963, 96, 4)
(988, 96, 4)
(62, 97, 4)
(109, 97, 3)
(413, 97, 4)
(543, 97, 8)
(567, 97, 3)
(620, 97, 3)
(705, 97, 5)
(860, 97, 3)
(873, 97, 3)
(211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (653, 88, 7)
(671, 91, 6)
(189, 92, 5)
^^^
Q2: (177, 88, 0)
(122, 89, 7)
(70, 92, 8)
^^^
Q3: (688, 88, 4)
(260, 89, 4)
(295, 92, 8)
^^^
Q4: (48, 89, 5)
(398, 89, 4)
(332, 92, 8)
^^^
Q5: (558, 89, 7)
(28, 90, 4)
(344, 92, 8)
^^^
Q6: (364, 88, 4)
(603, 89, 8)
(380, 92, 4)
^^^
Q7: (393, 88, 2)
(810, 89, 6)
(167, 92, 4)
^^^
Q8: (640, 87, 2)
(837, 89, 8)
(608, 92, 4)
^^^
Q9: (41, 90, 5)
(164, 91, 8)
(922, 92, 8)
^^^
Q10: (116, 90, 6)
(282, 92, 5)
^^^
Q11: (740, 87, 1)
(312, 90, 5)
^^^
Q12: (809, 88, 1)
(316, 90, 3)
^^^
Q13: (814, 87, 3)
(348, 90, 4)
^^^
Q14: (75, 89, 7)
(351, 90, 5)
^^^
Q15: (374, 90, 5)
(255, 91, 4)
^^^
Q16: (480, 88, 4)
(618, 90, 3)
^^^
Q17: (958, 90, 4)
(786, 91, 4)
^^^
Q18: (99, 89, 3)
(964, 90, 4)
^^^
Q19: (375, 91, 5)
(812, 91, 5)
^^^
Q20: (51, 91, 1)
(550, 91, 4)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 93
Waiting clients: (281, 94, 4)
(335, 94, 8)
(378, 94, 8)
(424, 94, 8)
(445, 94, 5)
(515, 94, 5)
(625, 94, 8)
(703, 94, 4)
(811, 94, 3)
(923, 94, 7)
(962, 94, 4)
(991, 94, 6)
(165, 95, 6)
(175, 95, 4)
(202, 95, 5)
(209, 95, 8)
(284, 95, 8)
(444, 95, 4)
(490, 95, 3)
(569, 95, 5)
(579, 95, 8)
(614, 95, 7)
(693, 95, 4)
(937, 95, 3)
(977, 95, 6)
(262, 96, 3)
(358, 96, 3)
(429, 96, 6)
(517, 96, 4)
(529, 96, 3)
(573, 96, 8)
(710, 96, 4)
(727, 96, 3)
(772, 96, 8)
(963, 96, 4)
(988, 96, 4)
(62, 97, 4)
(109, 97, 3)
(413, 97, 4)
(543, 97, 8)
(567, 97, 3)
(620, 97, 3)
(705, 97, 5)
(860, 97, 3)
(873, 97, 3)
(211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (653, 88, 6)
(671, 91, 6)
(189, 92, 5)
^^^
Q2: (122, 89, 7)
(70, 92, 8)
(56, 93, 5)
^^^
Q3: (688, 88, 3)
(260, 89, 4)
(295, 92, 8)
^^^
Q4: (48, 89, 4)
(398, 89, 4)
(332, 92, 8)
^^^
Q5: (558, 89, 6)
(28, 90, 4)
(344, 92, 8)
^^^
Q6: (364, 88, 3)
(603, 89, 8)
(380, 92, 4)
^^^
Q7: (393, 88, 1)
(810, 89, 6)
(167, 92, 4)
^^^
Q8: (640, 87, 1)
(837, 89, 8)
(608, 92, 4)
^^^
Q9: (41, 90, 4)
(164, 91, 8)
(922, 92, 8)
^^^
Q10: (116, 90, 5)
(282, 92, 5)
(218, 93, 3)
^^^
Q11: (740, 87, 0)
(312, 90, 5)
(338, 93, 8)
^^^
Q12: (809, 88, 0)
(316, 90, 3)
(421, 93, 3)
^^^
Q13: (814, 87, 2)
(348, 90, 4)
(559, 93, 5)
^^^
Q14: (75, 89, 6)
(351, 90, 5)
(777, 93, 8)
^^^
Q15: (374, 90, 4)
(255, 91, 4)
(876, 93, 7)
^^^
Q16: (480, 88, 3)
(618, 90, 3)
(897, 93, 7)
^^^
Q17: (958, 90, 3)
(786, 91, 4)
(941, 93, 6)
^^^
Q18: (99, 89, 2)
(964, 90, 4)
^^^
Q19: (375, 91, 4)
(812, 91, 5)
^^^
Q20: (51, 91, 0)
(550, 91, 4)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 94
Waiting clients: (165, 95, 6)
(175, 95, 4)
(202, 95, 5)
(209, 95, 8)
(284, 95, 8)
(444, 95, 4)
(490, 95, 3)
(569, 95, 5)
(579, 95, 8)
(614, 95, 7)
(693, 95, 4)
(937, 95, 3)
(977, 95, 6)
(262, 96, 3)
(358, 96, 3)
(429, 96, 6)
(517, 96, 4)
(529, 96, 3)
(573, 96, 8)
(710, 96, 4)
(727, 96, 3)
(772, 96, 8)
(963, 96, 4)
(988, 96, 4)
(62, 97, 4)
(109, 97, 3)
(413, 97, 4)
(543, 97, 8)
(567, 97, 3)
(620, 97, 3)
(705, 97, 5)
(860, 97, 3)
(873, 97, 3)
(211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (671, 91, 6)
(189, 92, 5)
(625, 94, 8)
^^^
Q2: (122, 89, 0)
(70, 92, 8)
(56, 93, 5)
^^^
Q3: (260, 89, 1)
(295, 92, 8)
(703, 94, 4)
^^^
Q4: (398, 89, 2)
(332, 92, 8)
(811, 94, 3)
^^^
Q5: (28, 90, 4)
(344, 92, 8)
(923, 94, 7)
^^^
Q6: (603, 89, 5)
(380, 92, 4)
(962, 94, 4)
^^^
Q7: (810, 89, 1)
(167, 92, 4)
(991, 94, 6)
^^^
Q8: (837, 89, 3)
(608, 92, 4)
^^^
Q9: (164, 91, 6)
(922, 92, 8)
^^^
Q10: (282, 92, 4)
(218, 93, 3)
^^^
Q11: (338, 93, 8)
(335, 94, 8)
^^^
Q12: (421, 93, 1)
(378, 94, 8)
^^^
Q13: (348, 90, 0)
(559, 93, 5)
^^^
Q14: (351, 90, 5)
(777, 93, 8)
^^^
Q15: (255, 91, 2)
(876, 93, 7)
^^^
Q16: (618, 90, 0)
(897, 93, 7)
^^^
Q17: (786, 91, 1)
(941, 93, 6)
^^^
Q18: (964, 90, 0)
(424, 94, 8)
^^^
Q19: (812, 91, 3)
(445, 94, 5)
^^^
Q20: (281, 94, 3)
(515, 94, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 95
Waiting clients: (262, 96, 3)
(358, 96, 3)
(429, 96, 6)
(517, 96, 4)
(529, 96, 3)
(573, 96, 8)
(710, 96, 4)
(727, 96, 3)
(772, 96, 8)
(963, 96, 4)
(988, 96, 4)
(62, 97, 4)
(109, 97, 3)
(413, 97, 4)
(543, 97, 8)
(567, 97, 3)
(620, 97, 3)
(705, 97, 5)
(860, 97, 3)
(873, 97, 3)
(211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (671, 91, 5)
(189, 92, 5)
(625, 94, 8)
^^^
Q2: (70, 92, 8)
(56, 93, 5)
(209, 95, 8)
^^^
Q3: (260, 89, 0)
(295, 92, 8)
(703, 94, 4)
^^^
Q4: (398, 89, 1)
(332, 92, 8)
(811, 94, 3)
^^^
Q5: (28, 90, 3)
(344, 92, 8)
(923, 94, 7)
^^^
Q6: (603, 89, 4)
(380, 92, 4)
(962, 94, 4)
^^^
Q7: (810, 89, 0)
(167, 92, 4)
(991, 94, 6)
^^^
Q8: (837, 89, 2)
(608, 92, 4)
(284, 95, 8)
^^^
Q9: (164, 91, 5)
(922, 92, 8)
(444, 95, 4)
^^^
Q10: (282, 92, 3)
(218, 93, 3)
(490, 95, 3)
^^^
Q11: (338, 93, 7)
(335, 94, 8)
(569, 95, 5)
^^^
Q12: (421, 93, 0)
(378, 94, 8)
(579, 95, 8)
^^^
Q13: (559, 93, 5)
(165, 95, 6)
(614, 95, 7)
^^^
Q14: (351, 90, 4)
(777, 93, 8)
(693, 95, 4)
^^^
Q15: (255, 91, 1)
(876, 93, 7)
(937, 95, 3)
^^^
Q16: (897, 93, 7)
(175, 95, 4)
(977, 95, 6)
^^^
Q17: (786, 91, 0)
(941, 93, 6)
^^^
Q18: (424, 94, 8)
(202, 95, 5)
^^^
Q19: (812, 91, 2)
(445, 94, 5)
^^^
Q20: (281, 94, 2)
(515, 94, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 96
Waiting clients: (62, 97, 4)
(109, 97, 3)
(413, 97, 4)
(543, 97, 8)
(567, 97, 3)
(620, 97, 3)
(705, 97, 5)
(860, 97, 3)
(873, 97, 3)
(211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (189, 92, 5)
(625, 94, 8)
(772, 96, 8)
^^^
Q2: (70, 92, 2)
(56, 93, 5)
(209, 95, 8)
^^^
Q3: (295, 92, 3)
(703, 94, 4)
(358, 96, 3)
^^^
Q4: (332, 92, 4)
(811, 94, 3)
(963, 96, 4)
^^^
Q5: (344, 92, 6)
(923, 94, 7)
(988, 96, 4)
^^^
Q6: (380, 92, 3)
(962, 94, 4)
^^^
Q7: (991, 94, 6)
(429, 96, 6)
^^^
Q8: (608, 92, 1)
(284, 95, 8)
^^^
Q9: (922, 92, 8)
(444, 95, 4)
^^^
Q10: (218, 93, 1)
(490, 95, 3)
^^^
Q11: (338, 93, 1)
(335, 94, 8)
(569, 95, 5)
^^^
Q12: (378, 94, 3)
(579, 95, 8)
(517, 96, 4)
^^^
Q13: (165, 95, 6)
(614, 95, 7)
^^^
Q14: (777, 93, 7)
(693, 95, 4)
^^^
Q15: (876, 93, 3)
(937, 95, 3)
^^^
Q16: (897, 93, 1)
(175, 95, 4)
(977, 95, 6)
^^^
Q17: (941, 93, 1)
(262, 96, 3)
(529, 96, 3)
^^^
Q18: (424, 94, 2)
(202, 95, 5)
(573, 96, 8)
^^^
Q19: (445, 94, 2)
(710, 96, 4)
^^^
Q20: (515, 94, 2)
(727, 96, 3)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 97
Waiting clients: (211, 98, 4)
(300, 98, 6)
(402, 98, 6)
(419, 98, 7)
(476, 98, 7)
(538, 98, 8)
(584, 98, 3)
(678, 98, 3)
(707, 98, 4)
(790, 98, 4)
(155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (189, 92, 4)
(625, 94, 8)
(772, 96, 8)
^^^
Q2: (70, 92, 1)
(56, 93, 5)
(209, 95, 8)
^^^
Q3: (295, 92, 2)
(703, 94, 4)
(358, 96, 3)
^^^
Q4: (332, 92, 3)
(811, 94, 3)
(963, 96, 4)
^^^
Q5: (344, 92, 5)
(923, 94, 7)
(988, 96, 4)
^^^
Q6: (380, 92, 2)
(962, 94, 4)
(62, 97, 4)
^^^
Q7: (991, 94, 5)
(429, 96, 6)
(109, 97, 3)
^^^
Q8: (608, 92, 0)
(284, 95, 8)
(413, 97, 4)
^^^
Q9: (922, 92, 7)
(444, 95, 4)
(543, 97, 8)
^^^
Q10: (218, 93, 0)
(490, 95, 3)
(567, 97, 3)
^^^
Q11: (338, 93, 0)
(335, 94, 8)
(569, 95, 5)
^^^
Q12: (378, 94, 2)
(579, 95, 8)
(517, 96, 4)
^^^
Q13: (165, 95, 5)
(614, 95, 7)
(620, 97, 3)
^^^
Q14: (777, 93, 6)
(693, 95, 4)
(705, 97, 5)
^^^
Q15: (876, 93, 2)
(937, 95, 3)
(860, 97, 3)
^^^
Q16: (897, 93, 0)
(175, 95, 4)
(977, 95, 6)
^^^
Q17: (941, 93, 0)
(262, 96, 3)
(529, 96, 3)
^^^
Q18: (424, 94, 1)
(202, 95, 5)
(573, 96, 8)
^^^
Q19: (445, 94, 1)
(710, 96, 4)
(873, 97, 3)
^^^
Q20: (515, 94, 1)
(727, 96, 3)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 98
Waiting clients: (155, 99, 5)
(382, 99, 7)
(518, 99, 4)
(581, 99, 4)
(586, 99, 6)
(626, 99, 3)
(913, 99, 4)
(926, 99, 3)
___
Q1: (625, 94, 8)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (56, 93, 2)
(209, 95, 8)
(678, 98, 3)
^^^
Q3: (703, 94, 2)
(358, 96, 3)
(707, 98, 4)
^^^
Q4: (811, 94, 2)
(963, 96, 4)
(790, 98, 4)
^^^
Q5: (344, 92, 0)
(923, 94, 7)
(988, 96, 4)
^^^
Q6: (962, 94, 2)
(62, 97, 4)
^^^
Q7: (991, 94, 0)
(429, 96, 6)
(109, 97, 3)
^^^
Q8: (284, 95, 4)
(413, 97, 4)
(211, 98, 4)
^^^
Q9: (922, 92, 2)
(444, 95, 4)
(543, 97, 8)
^^^
Q10: (567, 97, 3)
(300, 98, 6)
^^^
Q11: (335, 94, 4)
(569, 95, 5)
(402, 98, 6)
^^^
Q12: (579, 95, 6)
(517, 96, 4)
^^^
Q13: (165, 95, 0)
(614, 95, 7)
(620, 97, 3)
^^^
Q14: (777, 93, 1)
(693, 95, 4)
(705, 97, 5)
^^^
Q15: (937, 95, 1)
(860, 97, 3)
^^^
Q16: (175, 95, 0)
(977, 95, 6)
(419, 98, 7)
^^^
Q17: (529, 96, 3)
(476, 98, 7)
^^^
Q18: (202, 95, 2)
(573, 96, 8)
^^^
Q19: (710, 96, 1)
(873, 97, 3)
^^^
Q20: (727, 96, 0)
(538, 98, 8)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 99
Waiting clients: ___
Q1: (625, 94, 7)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (56, 93, 1)
(209, 95, 8)
(678, 98, 3)
^^^
Q3: (703, 94, 1)
(358, 96, 3)
(707, 98, 4)
^^^
Q4: (811, 94, 1)
(963, 96, 4)
(790, 98, 4)
^^^
Q5: (923, 94, 7)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (962, 94, 1)
(62, 97, 4)
(518, 99, 4)
^^^
Q7: (429, 96, 6)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (284, 95, 3)
(413, 97, 4)
(211, 98, 4)
^^^
Q9: (922, 92, 1)
(444, 95, 4)
(543, 97, 8)
^^^
Q10: (567, 97, 2)
(300, 98, 6)
(586, 99, 6)
^^^
Q11: (335, 94, 3)
(569, 95, 5)
(402, 98, 6)
^^^
Q12: (579, 95, 5)
(517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 7)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (777, 93, 0)
(693, 95, 4)
(705, 97, 5)
^^^
Q15: (937, 95, 0)
(860, 97, 3)
(926, 99, 3)
^^^
Q16: (977, 95, 6)
(419, 98, 7)
^^^
Q17: (529, 96, 2)
(476, 98, 7)
^^^
Q18: (202, 95, 1)
(573, 96, 8)
^^^
Q19: (710, 96, 0)
(873, 97, 3)
^^^
Q20: (538, 98, 8)
(155, 99, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 100
Waiting clients: ___
Q1: (625, 94, 6)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (56, 93, 0)
(209, 95, 8)
(678, 98, 3)
^^^
Q3: (703, 94, 0)
(358, 96, 3)
(707, 98, 4)
^^^
Q4: (811, 94, 0)
(963, 96, 4)
(790, 98, 4)
^^^
Q5: (923, 94, 6)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (962, 94, 0)
(62, 97, 4)
(518, 99, 4)
^^^
Q7: (429, 96, 5)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (284, 95, 2)
(413, 97, 4)
(211, 98, 4)
^^^
Q9: (922, 92, 0)
(444, 95, 4)
(543, 97, 8)
^^^
Q10: (567, 97, 1)
(300, 98, 6)
(586, 99, 6)
^^^
Q11: (335, 94, 2)
(569, 95, 5)
(402, 98, 6)
^^^
Q12: (579, 95, 4)
(517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 6)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (693, 95, 4)
(705, 97, 5)
^^^
Q15: (860, 97, 3)
(926, 99, 3)
^^^
Q16: (977, 95, 5)
(419, 98, 7)
^^^
Q17: (529, 96, 1)
(476, 98, 7)
^^^
Q18: (202, 95, 0)
(573, 96, 8)
^^^
Q19: (873, 97, 3)
^^^
Q20: (538, 98, 7)
(155, 99, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 101
Waiting clients: ___
Q1: (625, 94, 5)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (209, 95, 8)
(678, 98, 3)
^^^
Q3: (358, 96, 3)
(707, 98, 4)
^^^
Q4: (963, 96, 4)
(790, 98, 4)
^^^
Q5: (923, 94, 5)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (62, 97, 4)
(518, 99, 4)
^^^
Q7: (429, 96, 4)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (284, 95, 1)
(413, 97, 4)
(211, 98, 4)
^^^
Q9: (444, 95, 4)
(543, 97, 8)
^^^
Q10: (567, 97, 0)
(300, 98, 6)
(586, 99, 6)
^^^
Q11: (335, 94, 1)
(569, 95, 5)
(402, 98, 6)
^^^
Q12: (579, 95, 3)
(517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 5)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (693, 95, 3)
(705, 97, 5)
^^^
Q15: (860, 97, 2)
(926, 99, 3)
^^^
Q16: (977, 95, 4)
(419, 98, 7)
^^^
Q17: (529, 96, 0)
(476, 98, 7)
^^^
Q18: (573, 96, 8)
^^^
Q19: (873, 97, 2)
^^^
Q20: (538, 98, 6)
(155, 99, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 102
Waiting clients: ___
Q1: (625, 94, 4)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (209, 95, 7)
(678, 98, 3)
^^^
Q3: (358, 96, 2)
(707, 98, 4)
^^^
Q4: (963, 96, 3)
(790, 98, 4)
^^^
Q5: (923, 94, 4)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (62, 97, 3)
(518, 99, 4)
^^^
Q7: (429, 96, 3)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (284, 95, 0)
(413, 97, 4)
(211, 98, 4)
^^^
Q9: (444, 95, 3)
(543, 97, 8)
^^^
Q10: (300, 98, 6)
(586, 99, 6)
^^^
Q11: (335, 94, 0)
(569, 95, 5)
(402, 98, 6)
^^^
Q12: (579, 95, 2)
(517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 4)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (693, 95, 2)
(705, 97, 5)
^^^
Q15: (860, 97, 1)
(926, 99, 3)
^^^
Q16: (977, 95, 3)
(419, 98, 7)
^^^
Q17: (476, 98, 7)
^^^
Q18: (573, 96, 7)
^^^
Q19: (873, 97, 1)
^^^
Q20: (538, 98, 5)
(155, 99, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 103
Waiting clients: ___
Q1: (625, 94, 3)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (209, 95, 6)
(678, 98, 3)
^^^
Q3: (358, 96, 1)
(707, 98, 4)
^^^
Q4: (963, 96, 2)
(790, 98, 4)
^^^
Q5: (923, 94, 3)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (62, 97, 2)
(518, 99, 4)
^^^
Q7: (429, 96, 2)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (413, 97, 4)
(211, 98, 4)
^^^
Q9: (444, 95, 2)
(543, 97, 8)
^^^
Q10: (300, 98, 5)
(586, 99, 6)
^^^
Q11: (569, 95, 5)
(402, 98, 6)
^^^
Q12: (579, 95, 1)
(517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 3)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (693, 95, 1)
(705, 97, 5)
^^^
Q15: (860, 97, 0)
(926, 99, 3)
^^^
Q16: (977, 95, 2)
(419, 98, 7)
^^^
Q17: (476, 98, 6)
^^^
Q18: (573, 96, 6)
^^^
Q19: (873, 97, 0)
^^^
Q20: (538, 98, 4)
(155, 99, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 104
Waiting clients: ___
Q1: (625, 94, 2)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (209, 95, 5)
(678, 98, 3)
^^^
Q3: (358, 96, 0)
(707, 98, 4)
^^^
Q4: (963, 96, 1)
(790, 98, 4)
^^^
Q5: (923, 94, 2)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (62, 97, 1)
(518, 99, 4)
^^^
Q7: (429, 96, 1)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (413, 97, 3)
(211, 98, 4)
^^^
Q9: (444, 95, 1)
(543, 97, 8)
^^^
Q10: (300, 98, 4)
(586, 99, 6)
^^^
Q11: (569, 95, 4)
(402, 98, 6)
^^^
Q12: (579, 95, 0)
(517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 2)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (693, 95, 0)
(705, 97, 5)
^^^
Q15: (926, 99, 3)
^^^
Q16: (977, 95, 1)
(419, 98, 7)
^^^
Q17: (476, 98, 5)
^^^
Q18: (573, 96, 5)
^^^
Q19: closed
^^^
Q20: (538, 98, 3)
(155, 99, 5)
^^^
-----------------------------------------------------------------------------------------------------------------
Time: 105
Waiting clients: ___
Q1: (625, 94, 1)
(772, 96, 8)
(584, 98, 3)
^^^
Q2: (209, 95, 4)
(678, 98, 3)
^^^
Q3: (707, 98, 4)
^^^
Q4: (963, 96, 0)
(790, 98, 4)
^^^
Q5: (923, 94, 1)
(988, 96, 4)
(382, 99, 7)
^^^
Q6: (62, 97, 0)
(518, 99, 4)
^^^
Q7: (429, 96, 0)
(109, 97, 3)
(581, 99, 4)
^^^
Q8: (413, 97, 2)
(211, 98, 4)
^^^
Q9: (444, 95, 0)
(543, 97, 8)
^^^
Q10: (300, 98, 3)
(586, 99, 6)
^^^
Q11: (569, 95, 3)
(402, 98, 6)
^^^
Q12: (517, 96, 4)
(626, 99, 3)
^^^
Q13: (614, 95, 1)
(620, 97, 3)
(913, 99, 4)
^^^
Q14: (705, 97, 5)
^^^
Q15: (926, 99, 2)
^^^
Q16: (977, 95, 0)
(419, 98, 7)
^^^
Q17: (476, 98, 4)
^^^
Q18: (573, 96, 4)
^^^
Q19: closed
^^^
Q20: (538, 98, 2)
(155, 99, 5)
^^^
